semana,dia_semana,hora,zona,capacidad,ocupados,prob_ocupado
11,1,6,C,6,1,0.167
11,1,6,D,4,1,0.25
11,1,7,A,6,4,0.667
11,1,7,B,4,2,0.5
11,1,7,C,6,3,0.5
11,1,7,D,4,0,0.0
11,1,8,A,6,3,0.5
11,1,8,B,4,2,0.5
11,1,8,C,6,4,0.667
11,1,8,D,4,1,0.25
11,1,9,A,6,2,0.333
11,1,9,B,4,2,0.5
11,1,9,C,6,2,0.333
11,1,9,D,4,1,0.25
11,1,10,A,6,2,0.333
11,1,10,B,4,2,0.5
11,1,10,C,6,2,0.333
11,1,10,D,4,0,0.0
11,1,11,A,6,2,0.333
11,1,11,B,4,1,0.25
11,1,11,C,6,2,0.333
11,1,11,D,4,1,0.25
11,1,12,A,6,2,0.333
11,1,12,B,4,1,0.25
11,1,12,C,6,2,0.333
11,1,12,D,4,1,0.25
11,1,13,A,6,3,0.5
11,1,13,B,4,2,0.5
11,1,13,C,6,3,0.5
11,1,13,D,4,2,0.5
11,1,14,A,6,2,0.333
11,1,14,B,4,1,0.25
11,1,14,C,6,2,0.333
11,1,14,D,4,1,0.25
11,1,15,A,6,2,0.333
11,1,15,B,4,1,0.25
11,1,15,C,6,2,0.333
11,1,15,D,4,0,0.0
11,1,16,A,6,1,0.167
11,1,16,B,4,1,0.25
11,1,16,C,6,1,0.167
11,1,16,D,4,1,0.25
11,1,17,A,6,0,0.0
11,1,17,B,4,1,0.25
11,1,17,C,6,1,0.167
11,1,17,D,4,0,0.0
11,1,18,A,6,1,0.167
11,1,18,B,4,0,0.0
11,1,18,C,6,1,0.167
11,1,18,D,4,0,0.0
11,2,6,A,6,1,0.167
11,2,6,B,4,0,0.0
11,2,6,C,6,2,0.333
11,2,6,D,4,0,0.0
11,2,7,A,6,3,0.5
11,2,7,B,4,2,0.5
11,2,7,C,6,3,0.5
11,2,7,D,4,1,0.25
11,2,8,A,6,2,0.333
11,2,8,B,4,2,0.5
11,2,8,C,6,2,0.333
11,2,8,D,4,2,0.5
11,2,9,A,6,4,0.667
11,2,9,B,4,1,0.25
11,2,9,C,6,3,0.5
11,2,9,D,4,1,0.25
11,2,10,A,6,1,0.167
11,2,10,B,4,1,0.25
11,2,10,C,6,2,0.333
11,2,10,D,4,1,0.25
11,2,11,A,6,2,0.333
11,2,11,B,4,2,0.5
11,2,11,C,6,2,0.333
11,2,11,D,4,2,0.5
11,2,12,A,6,4,0.667
11,2,12,B,4,1,0.25
11,2,12,C,6,2,0.333
11,2,12,D,4,1,0.25
11,2,13,A,6,2,0.333
11,2,13,B,4,1,0.25
11,2,13,C,6,2,0.333
11,2,13,D,4,2,0.5
11,2,14,A,6,3,0.5
11,2,14,B,4,1,0.25
11,2,14,C,6,2,0.333
11,2,14,D,4,1,0.25
11,2,15,A,6,3,0.5
11,2,15,B,4,1,0.25
11,2,15,C,6,2,0.333
11,2,15,D,4,1,0.25
11,2,16,A,6,0,0.0
11,2,16,B,4,0,0.0
11,2,16,C,6,2,0.333
11,2,16,D,4,1,0.25
11,2,17,A,6,1,0.167
11,2,17,B,4,1,0.25
11,2,17,C,6,1,0.167
11,2,17,D,4,1,0.25
11,2,18,A,6,1,0.167
11,2,18,B,4,0,0.0
11,2,18,C,6,0,0.0
11,2,18,D,4,0,0.0
11,3,6,A,6,1,0.167
11,3,6,B,4,1,0.25
11,3,6,C,6,1,0.167
11,3,6,D,4,0,0.0
11,3,7,A,6,2,0.333
11,3,7,B,4,1,0.25
11,3,7,C,6,4,0.667
11,3,7,D,4,2,0.5
11,3,8,A,6,4,0.667
11,3,8,B,4,2,0.5
11,3,8,C,6,3,0.5
11,3,8,D,4,2,0.5
11,3,9,A,6,4,0.667
11,3,9,B,4,1,0.25
11,3,9,C,6,2,0.333
11,3,9,D,4,1,0.25
11,3,10,A,6,1,0.167
11,3,10,B,4,1,0.25
11,3,10,C,6,2,0.333
11,3,10,D,4,1,0.25
11,3,11,A,6,2,0.333
11,3,11,B,4,0,0.0
11,3,11,C,6,1,0.167
11,3,11,D,4,1,0.25
11,3,12,A,6,2,0.333
11,3,12,B,4,1,0.25
11,3,12,C,6,2,0.333
11,3,12,D,4,1,0.25
11,3,13,A,6,3,0.5
11,3,13,B,4,2,0.5
11,3,13,C,6,2,0.333
11,3,13,D,4,1,0.25
11,3,14,A,6,2,0.333
11,3,14,B,4,2,0.5
11,3,14,C,6,2,0.333
11,3,14,D,4,1,0.25
11,3,15,A,6,2,0.333
11,3,15,B,4,1,0.25
11,3,15,C,6,2,0.333
11,3,15,D,4,1,0.25
11,3,16,A,6,0,0.0
11,3,16,B,4,1,0.25
11,3,16,C,6,0,0.0
11,3,16,D,4,0,0.0
11,3,17,A,6,2,0.333
11,3,17,B,4,0,0.0
11,3,17,C,6,1,0.167
11,3,17,D,4,0,0.0
11,3,18,A,6,1,0.167
11,3,18,B,4,0,0.0
11,3,18,C,6,0,0.0
11,3,18,D,4,0,0.0
11,4,6,A,6,2,0.333
11,4,6,B,4,0,0.0
11,4,6,C,6,1,0.167
11,4,6,D,4,2,0.5
11,4,7,A,6,3,0.5
11,4,7,B,4,2,0.5
11,4,7,C,6,1,0.167
11,4,7,D,4,1,0.25
11,4,8,A,6,2,0.333
11,4,8,B,4,1,0.25
11,4,8,C,6,3,0.5
11,4,8,D,4,1,0.25
11,4,9,A,6,2,0.333
11,4,9,B,4,1,0.25
11,4,9,C,6,4,0.667
11,4,9,D,4,2,0.5
11,4,10,A,6,1,0.167
11,4,10,B,4,1,0.25
11,4,10,C,6,2,0.333
11,4,10,D,4,1,0.25
11,4,11,A,6,2,0.333
11,4,11,B,4,1,0.25
11,4,11,C,6,2,0.333
11,4,11,D,4,2,0.5
11,4,12,A,6,3,0.5
11,4,12,B,4,2,0.5
11,4,12,C,6,2,0.333
11,4,12,D,4,0,0.0
11,4,13,A,6,2,0.333
11,4,13,B,4,0,0.0
11,4,13,C,6,3,0.5
11,4,13,D,4,1,0.25
11,4,14,A,6,2,0.333
11,4,14,B,4,1,0.25
11,4,14,C,6,3,0.5
11,4,14,D,4,0,0.0
11,4,15,A,6,2,0.333
11,4,15,B,4,0,0.0
11,4,15,C,6,2,0.333
11,4,15,D,4,0,0.0
11,4,16,A,6,2,0.333
11,4,16,B,4,1,0.25
11,4,16,C,6,2,0.333
11,4,16,D,4,0,0.0
11,4,17,A,6,0,0.0
11,4,17,B,4,0,0.0
11,4,17,C,6,0,0.0
11,4,17,D,4,0,0.0
11,4,18,A,6,0,0.0
11,4,18,B,4,0,0.0
11,4,18,C,6,1,0.167
11,4,18,D,4,0,0.0
11,5,6,A,6,0,0.0
11,5,6,B,4,0,0.0
11,5,6,C,6,0,0.0
11,5,6,D,4,0,0.0
11,5,7,A,6,0,0.0
11,5,7,B,4,0,0.0
11,5,7,C,6,0,0.0
11,5,7,D,4,0,0.0
11,5,8,A,6,1,0.167
11,5,8,B,4,1,0.25
11,5,8,C,6,1,0.167
11,5,8,D,4,0,0.0
11,5,9,A,6,1,0.167
11,5,9,B,4,1,0.25
11,5,9,C,6,1,0.167
11,5,9,D,4,0,0.0
11,5,10,A,6,1,0.167
11,5,10,B,4,0,0.0
11,5,10,C,6,0,0.0
11,5,10,D,4,0,0.0
11,5,11,A,6,1,0.167
11,5,11,B,4,0,0.0
11,5,11,C,6,0,0.0
11,5,11,D,4,0,0.0
11,5,12,A,6,2,0.333
11,5,12,B,4,0,0.0
11,5,12,C,6,0,0.0
11,5,12,D,4,0,0.0
11,5,13,A,6,0,0.0
11,5,13,B,4,1,0.25
11,5,13,C,6,0,0.0
11,5,13,D,4,1,0.25
11,5,14,A,6,0,0.0
11,5,14,B,4,0,0.0
11,5,14,C,6,1,0.167
11,5,14,D,4,0,0.0
11,5,15,A,6,1,0.167
11,5,15,B,4,0,0.0
11,5,15,C,6,0,0.0
11,5,15,D,4,0,0.0
11,5,16,A,6,0,0.0
11,5,16,B,4,0,0.0
11,5,16,C,6,0,0.0
11,5,16,D,4,0,0.0
11,5,17,A,6,0,0.0
11,5,17,B,4,0,0.0
11,5,17,C,6,0,0.0
11,5,17,D,4,0,0.0
11,5,18,A,6,0,0.0
11,5,18,B,4,0,0.0
11,5,18,C,6,0,0.0
11,5,18,D,4,0,0.0
12,0,6,A,6,1,0.167
12,0,6,B,4,1,0.25
12,0,6,C,6,0,0.0
12,0,6,D,4,0,0.0
12,0,7,A,6,2,0.333
12,0,7,B,4,1,0.25
12,0,7,C,6,2,0.333
12,0,7,D,4,2,0.5
12,0,8,A,6,3,0.5
12,0,8,B,4,2,0.5
12,0,8,C,6,2,0.333
12,0,8,D,4,2,0.5
12,0,9,A,6,2,0.333
12,0,9,B,4,1,0.25
12,0,9,C,6,2,0.333
12,0,9,D,4,0,0.0
12,0,10,A,6,2,0.333
12,0,10,B,4,1,0.25
12,0,10,C,6,2,0.333
12,0,10,D,4,1,0.25
12,0,11,A,6,2,0.333
12,0,11,B,4,1,0.25
12,0,11,C,6,2,0.333
12,0,11,D,4,1,0.25
12,0,12,A,6,2,0.333
12,0,12,B,4,2,0.5
12,0,12,C,6,0,0.0
12,0,12,D,4,0,0.0
12,0,13,A,6,3,0.5
12,0,13,B,4,2,0.5
12,0,13,C,6,2,0.333
12,0,13,D,4,1,0.25
12,0,14,A,6,2,0.333
12,0,14,B,4,2,0.5
12,0,14,C,6,3,0.5
12,0,14,D,4,0,0.0
12,0,15,A,6,2,0.333
12,0,15,B,4,0,0.0
12,0,15,C,6,2,0.333
12,0,15,D,4,0,0.0
12,0,16,A,6,1,0.167
12,0,16,B,4,0,0.0
12,0,16,C,6,1,0.167
12,0,16,D,4,0,0.0
12,0,17,A,6,2,0.333
12,0,17,B,4,0,0.0
12,0,17,C,6,2,0.333
12,0,17,D,4,0,0.0
12,0,18,A,6,0,0.0
12,0,18,B,4,0,0.0
12,0,18,C,6,2,0.333
12,0,18,D,4,0,0.0
12,1,6,A,6,2,0.333
12,1,6,B,4,1,0.25
12,1,6,C,6,2,0.333
12,1,6,D,4,0,0.0
12,1,7,A,6,2,0.333
12,1,7,B,4,2,0.5
12,1,7,C,6,2,0.333
12,1,7,D,4,2,0.5
12,1,8,A,6,4,0.667
12,1,8,B,4,0,0.0
12,1,8,C,6,2,0.333
12,1,8,D,4,2,0.5
12,1,9,A,6,3,0.5
12,1,9,B,4,1,0.25
12,1,9,C,6,2,0.333
12,1,9,D,4,2,0.5
12,1,10,A,6,2,0.333
12,1,10,B,4,1,0.25
12,1,10,C,6,2,0.333
12,1,10,D,4,1,0.25
12,1,11,A,6,1,0.167
12,1,11,B,4,1,0.25
12,1,11,C,6,2,0.333
12,1,11,D,4,1,0.25
12,1,12,A,6,3,0.5
12,1,12,B,4,2,0.5
12,1,12,C,6,2,0.333
12,1,12,D,4,1,0.25
12,1,13,A,6,2,0.333
12,1,13,B,4,1,0.25
12,1,13,C,6,1,0.167
12,1,13,D,4,1,0.25
12,1,14,A,6,3,0.5
12,1,14,B,4,1,0.25
12,1,14,C,6,2,0.333
12,1,14,D,4,1,0.25
12,1,15,A,6,2,0.333
12,1,15,B,4,2,0.5
12,1,15,C,6,1,0.167
12,1,15,D,4,2,0.5
12,1,16,A,6,0,0.0
12,1,16,B,4,1,0.25
12,1,16,C,6,2,0.333
12,1,16,D,4,0,0.0
12,1,17,A,6,1,0.167
12,1,17,B,4,0,0.0
12,1,17,C,6,1,0.167
12,1,17,D,4,1,0.25
12,1,18,A,6,1,0.167
12,1,18,B,4,1,0.25
12,1,18,C,6,1,0.167
12,1,18,D,4,0,0.0
12,2,6,A,6,2,0.333
12,2,6,B,4,1,0.25
12,2,6,C,6,2,0.333
12,2,6,D,4,0,0.0
12,2,7,A,6,3,0.5
12,2,7,B,4,1,0.25
12,2,7,C,6,2,0.333
12,2,7,D,4,1,0.25
12,2,8,A,6,4,0.667
12,2,8,B,4,2,0.5
12,2,8,C,6,2,0.333
12,2,8,D,4,1,0.25
12,2,9,A,6,2,0.333
12,2,9,B,4,2,0.5
12,2,9,C,6,2,0.333
12,2,9,D,4,2,0.5
12,2,10,A,6,2,0.333
12,2,10,B,4,1,0.25
12,2,10,C,6,2,0.333
12,2,10,D,4,1,0.25
12,2,11,A,6,3,0.5
12,2,11,B,4,1,0.25
12,2,11,C,6,2,0.333
12,2,11,D,4,0,0.0
12,2,12,A,6,3,0.5
12,2,12,B,4,0,0.0
12,2,12,C,6,2,0.333
12,2,12,D,4,1,0.25
12,2,13,A,6,2,0.333
12,2,13,B,4,2,0.5
12,2,13,C,6,2,0.333
12,2,13,D,4,1,0.25
12,2,14,A,6,3,0.5
12,2,14,B,4,1,0.25
12,2,14,C,6,0,0.0
12,2,14,D,4,2,0.5
12,2,15,A,6,1,0.167
12,2,15,B,4,0,0.0
12,2,15,C,6,1,0.167
12,2,15,D,4,1,0.25
12,2,16,A,6,1,0.167
12,2,16,B,4,0,0.0
12,2,16,C,6,0,0.0
12,2,16,D,4,0,0.0
12,2,17,A,6,1,0.167
12,2,17,B,4,0,0.0
12,2,17,C,6,1,0.167
12,2,17,D,4,0,0.0
12,2,18,A,6,0,0.0
12,2,18,B,4,0,0.0
12,2,18,C,6,0,0.0
12,2,18,D,4,0,0.0
12,3,6,A,6,2,0.333
12,3,6,B,4,0,0.0
12,3,6,C,6,0,0.0
12,3,6,D,4,0,0.0
12,3,7,A,6,3,0.5
12,3,7,B,4,2,0.5
12,3,7,C,6,2,0.333
12,3,7,D,4,1,0.25
12,3,8,A,6,3,0.5
12,3,8,B,4,1,0.25
12,3,8,C,6,4,0.667
12,3,8,D,4,2,0.5
12,3,9,A,6,2,0.333
12,3,9,B,4,2,0.5
12,3,9,C,6,2,0.333
12,3,9,D,4,2,0.5
12,3,10,A,6,2,0.333
12,3,10,B,4,1,0.25
12,3,10,C,6,2,0.333
12,3,10,D,4,1,0.25
12,3,11,A,6,4,0.667
12,3,11,B,4,2,0.5
12,3,11,C,6,2,0.333
12,3,11,D,4,0,0.0
12,3,12,A,6,2,0.333
12,3,12,B,4,1,0.25
12,3,12,C,6,1,0.167
12,3,12,D,4,1,0.25
12,3,13,A,6,2,0.333
12,3,13,B,4,1,0.25
12,3,13,C,6,1,0.167
12,3,13,D,4,1,0.25
12,3,14,A,6,3,0.5
12,3,14,B,4,2,0.5
12,3,14,C,6,3,0.5
12,3,14,D,4,2,0.5
12,3,15,A,6,2,0.333
12,3,15,B,4,1,0.25
12,3,15,C,6,2,0.333
12,3,15,D,4,1,0.25
12,3,16,A,6,2,0.333
12,3,16,B,4,0,0.0
12,3,16,C,6,1,0.167
12,3,16,D,4,2,0.5
12,3,17,A,6,1,0.167
12,3,17,B,4,0,0.0
12,3,17,C,6,1,0.167
12,3,17,D,4,0,0.0
12,3,18,A,6,0,0.0
12,3,18,B,4,1,0.25
12,3,18,C,6,1,0.167
12,3,18,D,4,0,0.0
12,4,6,A,6,1,0.167
12,4,6,B,4,1,0.25
12,4,6,C,6,1,0.167
12,4,6,D,4,1,0.25
12,4,7,A,6,2,0.333
12,4,7,B,4,1,0.25
12,4,7,C,6,2,0.333
12,4,7,D,4,1,0.25
12,4,8,A,6,3,0.5
12,4,8,B,4,2,0.5
12,4,8,C,6,2,0.333
12,4,8,D,4,2,0.5
12,4,9,A,6,2,0.333
12,4,9,B,4,1,0.25
12,4,9,C,6,2,0.333
12,4,9,D,4,1,0.25
12,4,10,A,6,2,0.333
12,4,10,B,4,1,0.25
12,4,10,C,6,1,0.167
12,4,10,D,4,0,0.0
12,4,11,A,6,2,0.333
12,4,11,B,4,1,0.25
12,4,11,C,6,2,0.333
12,4,11,D,4,1,0.25
12,4,12,A,6,1,0.167
12,4,12,B,4,0,0.0
12,4,12,C,6,2,0.333
12,4,12,D,4,1,0.25
12,4,13,A,6,4,0.667
12,4,13,B,4,2,0.5
12,4,13,C,6,2,0.333
12,4,13,D,4,1,0.25
12,4,14,A,6,3,0.5
12,4,14,B,4,1,0.25
12,4,14,C,6,2,0.333
12,4,14,D,4,1,0.25
12,4,15,A,6,1,0.167
12,4,15,B,4,1,0.25
12,4,15,C,6,1,0.167
12,4,15,D,4,0,0.0
12,4,16,A,6,0,0.0
12,4,16,B,4,1,0.25
12,4,16,C,6,1,0.167
12,4,16,D,4,0,0.0
12,4,17,A,6,0,0.0
12,4,17,B,4,0,0.0
12,4,17,C,6,3,0.5
12,4,17,D,4,1,0.25
12,4,18,A,6,0,0.0
12,4,18,B,4,0,0.0
12,4,18,C,6,0,0.0
12,4,18,D,4,0,0.0
12,5,6,A,6,0,0.0
12,5,6,B,4,0,0.0
12,5,6,C,6,1,0.167
12,5,6,D,4,0,0.0
12,5,7,A,6,1,0.167
12,5,7,B,4,0,0.0
12,5,7,C,6,0,0.0
12,5,7,D,4,0,0.0
12,5,8,A,6,1,0.167
12,5,8,B,4,0,0.0
12,5,8,C,6,2,0.333
12,5,8,D,4,1,0.25
12,5,9,A,6,2,0.333
12,5,9,B,4,0,0.0
12,5,9,C,6,1,0.167
12,5,9,D,4,0,0.0
12,5,10,A,6,1,0.167
12,5,10,B,4,1,0.25
12,5,10,C,6,0,0.0
12,5,10,D,4,0,0.0
12,5,11,A,6,1,0.167
12,5,11,B,4,0,0.0
12,5,11,C,6,0,0.0
12,5,11,D,4,0,0.0
12,5,12,A,6,2,0.333
12,5,12,B,4,0,0.0
12,5,12,C,6,0,0.0
12,5,12,D,4,0,0.0
12,5,13,A,6,1,0.167
12,5,13,B,4,1,0.25
12,5,13,C,6,1,0.167
12,5,13,D,4,0,0.0
12,5,14,A,6,0,0.0
12,5,14,B,4,0,0.0
12,5,14,C,6,0,0.0
12,5,14,D,4,0,0.0
12,5,15,A,6,0,0.0
12,5,15,B,4,0,0.0
12,5,15,C,6,1,0.167
12,5,15,D,4,0,0.0
12,5,16,A,6,0,0.0
12,5,16,B,4,0,0.0
12,5,16,C,6,0,0.0
12,5,16,D,4,0,0.0
12,5,17,A,6,0,0.0
12,5,17,B,4,1,0.25
12,5,17,C,6,0,0.0
12,5,17,D,4,0,0.0
12,5,18,A,6,0,0.0
12,5,18,B,4,0,0.0
12,5,18,C,6,1,0.167
12,5,18,D,4,0,0.0
13,0,6,A,6,1,0.167
13,0,6,B,4,1,0.25
13,0,6,C,6,2,0.333
13,0,6,D,4,0,0.0
13,0,7,A,6,2,0.333
13,0,7,B,4,1,0.25
13,0,7,C,6,2,0.333
13,0,7,D,4,1,0.25
13,0,8,A,6,3,0.5
13,0,8,B,4,1,0.25
13,0,8,C,6,2,0.333
13,0,8,D,4,2,0.5
13,0,9,A,6,2,0.333
13,0,9,B,4,1,0.25
13,0,9,C,6,3,0.5
13,0,9,D,4,1,0.25
13,0,10,A,6,2,0.333
13,0,10,B,4,0,0.0
13,0,10,C,6,2,0.333
13,0,10,D,4,1,0.25
13,0,11,A,6,2,0.333
13,0,11,B,4,1,0.25
13,0,11,C,6,2,0.333
13,0,11,D,4,0,0.0
13,0,12,A,6,3,0.5
13,0,12,B,4,1,0.25
13,0,12,C,6,2,0.333
13,0,12,D,4,1,0.25
13,0,13,A,6,3,0.5
13,0,13,B,4,1,0.25
13,0,13,C,6,3,0.5
13,0,13,D,4,2,0.5
13,0,14,A,6,2,0.333
13,0,14,B,4,2,0.5
13,0,14,C,6,2,0.333
13,0,14,D,4,1,0.25
13,0,15,A,6,2,0.333
13,0,15,B,4,0,0.0
13,0,15,C,6,2,0.333
13,0,15,D,4,1,0.25
13,0,16,A,6,1,0.167
13,0,16,B,4,0,0.0
13,0,16,C,6,1,0.167
13,0,16,D,4,0,0.0
13,0,17,A,6,0,0.0
13,0,17,B,4,1,0.25
13,0,17,C,6,0,0.0
13,0,17,D,4,0,0.0
13,0,18,A,6,0,0.0
13,0,18,B,4,1,0.25
13,0,18,C,6,0,0.0
13,0,18,D,4,0,0.0
13,1,6,A,6,0,0.0
13,1,6,B,4,1,0.25
13,1,6,C,6,2,0.333
13,1,6,D,4,1,0.25
13,1,7,A,6,2,0.333
13,1,7,B,4,2,0.5
13,1,7,C,6,2,0.333
13,1,7,D,4,1,0.25
13,1,8,A,6,3,0.5
13,1,8,B,4,2,0.5
13,1,8,C,6,3,0.5
13,1,8,D,4,1,0.25
13,1,9,A,6,2,0.333
13,1,9,B,4,2,0.5
13,1,9,C,6,2,0.333
13,1,9,D,4,2,0.5
13,1,10,A,6,3,0.5
13,1,10,B,4,2,0.5
13,1,10,C,6,1,0.167
13,1,10,D,4,0,0.0
13,1,11,A,6,2,0.333
13,1,11,B,4,2,0.5
13,1,11,C,6,1,0.167
13,1,11,D,4,1,0.25
13,1,12,A,6,2,0.333
13,1,12,B,4,1,0.25
13,1,12,C,6,2,0.333
13,1,12,D,4,2,0.5
13,1,13,A,6,3,0.5
13,1,13,B,4,1,0.25
13,1,13,C,6,4,0.667
13,1,13,D,4,1,0.25
13,1,14,A,6,3,0.5
13,1,14,B,4,2,0.5
13,1,14,C,6,2,0.333
13,1,14,D,4,0,0.0
13,1,15,A,6,2,0.333
13,1,15,B,4,2,0.5
13,1,15,C,6,1,0.167
13,1,15,D,4,0,0.0
13,1,16,A,6,1,0.167
13,1,16,B,4,1,0.25
13,1,16,C,6,0,0.0
13,1,16,D,4,0,0.0
13,1,17,A,6,1,0.167
13,1,17,B,4,1,0.25
13,1,17,C,6,0,0.0
13,1,17,D,4,0,0.0
13,1,18,A,6,1,0.167
13,1,18,B,4,0,0.0
13,1,18,C,6,1,0.167
13,1,18,D,4,1,0.25
13,2,6,A,6,2,0.333
13,2,6,B,4,0,0.0
13,2,6,C,6,1,0.167
13,2,6,D,4,1,0.25
13,2,7,A,6,2,0.333
13,2,7,B,4,1,0.25
13,2,7,C,6,2,0.333
13,2,7,D,4,1,0.25
13,2,8,A,6,3,0.5
13,2,8,B,4,2,0.5
13,2,8,C,6,3,0.5
13,2,8,D,4,2,0.5
13,2,9,A,6,4,0.667
13,2,9,B,4,1,0.25
13,2,9,C,6,2,0.333
13,2,9,D,4,1,0.25
13,2,10,A,6,3,0.5
13,2,10,B,4,1,0.25
13,2,10,C,6,2,0.333
13,2,10,D,4,0,0.0
13,2,11,A,6,2,0.333
13,2,11,B,4,2,0.5
13,2,11,C,6,2,0.333
13,2,11,D,4,0,0.0
13,2,12,A,6,3,0.5
13,2,12,B,4,2,0.5
13,2,12,C,6,2,0.333
13,2,12,D,4,1,0.25
13,2,13,A,6,2,0.333
13,2,13,B,4,2,0.5
13,2,13,C,6,2,0.333
13,2,13,D,4,1,0.25
13,2,14,A,6,3,0.5
13,2,14,B,4,1,0.25
13,2,14,C,6,2,0.333
13,2,14,D,4,1,0.25
13,2,15,A,6,2,0.333
13,2,15,B,4,0,0.0
13,2,15,C,6,2,0.333
13,2,15,D,4,1,0.25
13,2,16,A,6,0,0.0
13,2,16,B,4,1,0.25
13,2,16,C,6,2,0.333
13,2,16,D,4,1,0.25
13,2,17,A,6,0,0.0
13,2,17,B,4,0,0.0
13,2,17,C,6,1,0.167
13,2,17,D,4,0,0.0
13,2,18,A,6,1,0.167
13,2,18,B,4,1,0.25
13,2,18,C,6,1,0.167
13,2,18,D,4,0,0.0
13,3,6,A,6,1,0.167
13,3,6,B,4,0,0.0
13,3,6,C,6,2,0.333
13,3,6,D,4,0,0.0
13,3,7,A,6,2,0.333
13,3,7,B,4,1,0.25
13,3,7,C,6,1,0.167
13,3,7,D,4,1,0.25
13,3,8,A,6,4,0.667
13,3,8,B,4,2,0.5
13,3,8,C,6,2,0.333
13,3,8,D,4,1,0.25
13,3,9,A,6,2,0.333
13,3,9,B,4,2,0.5
13,3,9,C,6,3,0.5
13,3,9,D,4,1,0.25
13,3,10,A,6,2,0.333
13,3,10,B,4,1,0.25
13,3,10,C,6,2,0.333
13,3,10,D,4,2,0.5
13,3,11,A,6,3,0.5
13,3,11,B,4,1,0.25
13,3,11,C,6,2,0.333
13,3,11,D,4,1,0.25
13,3,12,A,6,3,0.5
13,3,12,B,4,1,0.25
13,3,12,C,6,2,0.333
13,3,12,D,4,1,0.25
13,3,13,A,6,3,0.5
13,3,13,B,4,2,0.5
13,3,13,C,6,4,0.667
13,3,13,D,4,2,0.5
13,3,14,A,6,2,0.333
13,3,14,B,4,1,0.25
13,3,14,C,6,2,0.333
13,3,14,D,4,2,0.5
13,3,15,A,6,2,0.333
13,3,15,B,4,1,0.25
13,3,15,C,6,2,0.333
13,3,15,D,4,1,0.25
13,3,16,A,6,1,0.167
13,3,16,B,4,0,0.0
13,3,16,C,6,1,0.167
13,3,16,D,4,0,0.0
13,3,17,A,6,1,0.167
13,3,17,B,4,0,0.0
13,3,17,C,6,1,0.167
13,3,17,D,4,0,0.0
13,3,18,A,6,0,0.0
13,3,18,B,4,1,0.25
13,3,18,C,6,0,0.0
13,3,18,D,4,0,0.0
13,4,6,A,6,2,0.333
13,4,6,B,4,1,0.25
13,4,6,C,6,2,0.333
13,4,6,D,4,1,0.25
13,4,7,A,6,3,0.5
13,4,7,B,4,0,0.0
13,4,7,C,6,2,0.333
13,4,7,D,4,2,0.5
13,4,8,A,6,3,0.5
13,4,8,B,4,2,0.5
13,4,8,C,6,2,0.333
13,4,8,D,4,1,0.25
13,4,9,A,6,3,0.5
13,4,9,B,4,1,0.25
13,4,9,C,6,1,0.167
13,4,9,D,4,1,0.25
13,4,10,A,6,2,0.333
13,4,10,B,4,1,0.25
13,4,10,C,6,2,0.333
13,4,10,D,4,1,0.25
13,4,11,A,6,2,0.333
13,4,11,B,4,0,0.0
13,4,11,C,6,2,0.333
13,4,11,D,4,0,0.0
13,4,12,A,6,2,0.333
13,4,12,B,4,1,0.25
13,4,12,C,6,2,0.333
13,4,12,D,4,2,0.5
13,4,13,A,6,2,0.333
13,4,13,B,4,2,0.5
13,4,13,C,6,4,0.667
13,4,13,D,4,1,0.25
13,4,14,A,6,2,0.333
13,4,14,B,4,1,0.25
13,4,14,C,6,1,0.167
13,4,14,D,4,2,0.5
13,4,15,A,6,1,0.167
13,4,15,B,4,0,0.0
13,4,15,C,6,1,0.167
13,4,15,D,4,0,0.0
13,4,16,A,6,2,0.333
13,4,16,B,4,1,0.25
13,4,16,C,6,1,0.167
13,4,16,D,4,0,0.0
13,4,17,A,6,1,0.167
13,4,17,B,4,0,0.0
13,4,17,C,6,2,0.333
13,4,17,D,4,0,0.0
13,4,18,A,6,1,0.167
13,4,18,B,4,0,0.0
13,4,18,C,6,0,0.0
13,4,18,D,4,0,0.0
13,5,6,A,6,0,0.0
13,5,6,B,4,0,0.0
13,5,6,C,6,0,0.0
13,5,6,D,4,0,0.0
13,5,7,A,6,1,0.167
13,5,7,B,4,0,0.0
13,5,7,C,6,2,0.333
13,5,7,D,4,1,0.25
13,5,8,A,6,2,0.333
13,5,8,B,4,0,0.0
13,5,8,C,6,1,0.167
13,5,8,D,4,0,0.0
13,5,9,A,6,0,0.0
13,5,9,B,4,1,0.25
13,5,9,C,6,1,0.167
13,5,9,D,4,0,0.0
13,5,10,A,6,1,0.167
13,5,10,B,4,0,0.0
13,5,10,C,6,0,0.0
13,5,10,D,4,0,0.0
13,5,11,A,6,1,0.167
13,5,11,B,4,0,0.0
13,5,11,C,6,0,0.0
13,5,11,D,4,0,0.0
13,5,12,A,6,1,0.167
13,5,12,B,4,0,0.0
13,5,12,C,6,0,0.0
13,5,12,D,4,0,0.0
13,5,13,A,6,1,0.167
13,5,13,B,4,0,0.0
13,5,13,C,6,1,0.167
13,5,13,D,4,2,0.5
13,5,14,A,6,2,0.333
13,5,14,B,4,1,0.25
13,5,14,C,6,0,0.0
13,5,14,D,4,0,0.0
13,5,15,A,6,1,0.167
13,5,15,B,4,0,0.0
13,5,15,C,6,1,0.167
13,5,15,D,4,0,0.0
13,5,16,A,6,0,0.0
13,5,16,B,4,0,0.0
